date,ticker,current_price,avg_target,max_target,min_target,pe_ttm,pe_fwd,analysts,rating
2026-09-25,A,172.84,176.105263,190.0,155.0,34.02965092240751,27.867535369310144,26.0,1.403846
2026-09-25,AAPL,335.92,337.675465,405.0,245.0,38.50836266091961,38.044008827406,46.0,1.565217
2026-09-25,ABBV,265.12,279.730769,315.0,230.0,74.9604161954309,18.870122919861124,32.0,1.3125
2026-09-25,ABNB,151.39,185.578947,220.0,135.0,34.410728491874075,28.444977222786417,47.0,1.542553
2026-09-25,ABT,101.07,120.75,135.0,103.0,32.66856293231624,18.319729026792263,30.0,1.3
2026-09-25,ACGL,95.02,111.325,134.0,95.0,7.425003711720441,10.118761805177733,23.0,1.565217
2026-09-25,ACN,177.41,189.047619,275.0,130.0,14.16809084955837,12.796676456221531,29.0,1.637931
2026-09-25,ADBE,238.93,272.434,373.0,195.0,13.32935381113634,9.758877349663235,41.0,1.804878
2026-09-25,ADI,382.61,477.607143,675.0,405.0,45.403949304599614,29.73288814431684,35.0,1.171429
2026-09-25,ADM,81.88,85.333333,95.0,77.0,22.41322676010073,15.221217946537237,13.0,1.961538
2026-09-25,ADP,263.11,289.357143,322.0,225.0,24.04390061135531,21.46313815535948,20.0,1.9
2026-09-25,ADSK,211.35,312.28125,375.0,215.0,27.377652270784214,16.782973560166184,39.0,1.217949
2026-09-25,AEE,99.2,120.857143,136.0,108.0,17.462021862733017,18.400803254419486,19.0,1.421053
2026-09-25,AEP,117.57,141.694444,153.0,128.0,20.37396457907323,18.418372941895257,25.0,1.52
2026-09-25,AES,14.85,15.0,15.0,15.0,5.549742133193811,6.487903446016055,6.0,2.0
2026-09-25,AFL,114.01,118.533333,138.0,99.0,12.218018925551638,16.263389015814617,18.0,2.138889
2026-09-25,AIG,74.82,88.65,101.0,81.0,13.707313498461087,9.305272253834692,27.0,1.666667
2026-09-25,AIZ,261.86,330.0,355.0,320.0,12.426504434647672,11.74543454878352,10.0,1.2
2026-09-25,AJG,227.13,291.722222,388.0,250.0,37.58066117343393,17.21774623317739,27.0,1.333333
2026-09-25,AKAM,110.41,156.142857,195.0,93.0,39.8290104974568,16.44025150115384,28.0,1.464286
2026-09-25,ALAB,360.51,420.469047,500.0,310.0,177.5036927621861,90.26246495071756,24.0,1.333333
2026-09-25,ALB,108.25,174.888889,225.0,140.0,,9.43088425103315,23.0,1.413043
2026-09-25,ALGN,145.625,209.571429,240.0,170.0,25.26238181975887,12.896540388466379,20.0,1.525
2026-09-25,ALL,227.17,277.590909,334.0,224.0,4.5366313460317205,6.402889347153036,30.0,1.766667
2026-09-25,ALLE,152.48,175.1,200.0,160.0,20.0039357166284,17.025284803381293,14.0,1.607143
2026-09-25,ALNY,249.59,374.248,536.0,256.0,42.139830150770734,37.39697066407754,32.0,1.3125
2026-09-25,AMAT,474.25,667.088235,900.0,515.0,40.89349153243886,37.01861843315663,41.0,1.207317
2026-09-25,AMCR,42.1,49.625293,56.88639,44.0,17.65791460447949,,23.0,1.543478
2026-09-25,AMD,629.26,632.779167,1250.0,465.0,161.49364814577183,82.4157509615673,58.0,1.232759
