date,ticker,current_price,avg_target,max_target,min_target,pe_ttm,pe_fwd,analysts,rating
2026-08-18,A,148.44,160.166667,185.0,135.0,29.813814296330513,24.50538543979936,24.0,1.375
2026-08-18,AAPL,310.03,334.234054,400.0,245.0,35.540449141953154,35.081402477593635,47.0,1.531915
2026-08-18,ABBV,258.92,278.730769,300.0,230.0,73.2074191359421,18.449178789942792,32.0,1.296875
2026-08-18,ABNB,183.25,175.527778,215.0,125.0,41.652460506875784,34.72095906773136,46.0,1.586957
2026-08-18,ABT,112.68,119.916667,135.0,103.0,36.42122955588597,20.428020325771453,27.0,1.259259
2026-08-18,ACGL,98.91,111.525,134.0,95.0,7.728974080470099,10.527965046858013,23.0,1.565217
2026-08-18,ACN,172.93,175.409091,275.0,130.0,13.810314810969668,12.476163047066727,28.0,1.5
2026-08-18,ADBE,263.14,252.862069,380.0,190.0,15.05041781295935,10.783334637846085,39.0,1.820513
2026-08-18,ADI,376.63,462.571429,550.0,365.0,55.969506033406645,30.324466884229665,34.0,1.264706
2026-08-18,ADM,82.45,82.777778,95.0,77.0,22.569254352348626,15.755419329195584,13.0,2.038462
2026-08-18,ADP,269.31,288.642857,322.0,225.0,24.610478026848458,21.97060975111315,21.0,1.880952
2026-08-18,ADSK,246.79,312.966667,375.0,245.0,36.06037581460592,19.617558171636265,37.0,1.216216
2026-08-18,AEE,109.67,121.857143,137.0,113.0,19.305039694414617,20.3451420616658,19.0,1.447368
2026-08-18,AEP,126.35,144.789474,173.0,129.0,21.895470141753023,19.811214103640168,25.0,1.52
2026-08-18,AES,14.74,15.0,15.0,15.0,5.50863293220719,6.439844901971493,8.0,2.0
2026-08-18,AFL,121.73,119.230769,138.0,99.0,13.045342020940275,17.33453197404477,16.0,2.125
2026-08-18,AIG,76.12,88.7,101.0,81.0,13.945478528506522,9.475278448334775,27.0,1.685185
2026-08-18,AIZ,280.07,319.0,355.0,274.0,13.290655682470684,12.9163501798844,10.0,1.3
2026-08-18,AJG,248.36,293.888889,388.0,265.0,41.09335186472087,18.75260022817828,27.0,1.351852
2026-08-18,AKAM,115.2,158.666667,195.0,93.0,41.556942390245666,17.159822896327857,27.0,1.555556
2026-08-18,ALAB,303.44,413.445595,500.0,280.0,149.40423436730674,76.80531987704668,24.0,1.395833
2026-08-18,ALB,132.71,177.111111,225.0,155.0,,11.428582254704011,24.0,1.395833
2026-08-18,ALGN,167.91,209.571429,240.0,170.0,29.128285193858964,14.87048701177072,20.0,1.55
2026-08-18,ALL,261.15,275.909091,334.0,211.0,5.215218893411031,7.497842593769471,29.0,1.758621
2026-08-18,ALLE,159.83,175.1,200.0,160.0,20.96818629058708,17.85641866358286,14.0,1.607143
2026-08-18,ALNY,228.61,375.341667,536.0,230.0,38.59764642320485,34.02815103491812,31.0,1.290323
2026-08-18,AMAT,514.33,662.909091,900.0,425.0,44.35867802808156,40.14218072730455,40.0,1.225
2026-08-18,AMCR,45.86,49.032211,56.0,41.0118,19.234963509772673,,24.0,1.625
2026-08-18,AMD,484.39,621.3625,1250.0,365.0,124.31412806364686,63.376987686109956,57.0,1.27193
2026-08-18,AME,249.99,281.058824,316.0,245.0,36.5407665097787,30.080223555538012,23.0,1.391304
2026-08-18,AMGN,425.28,389.740741,452.0,230.0,26.418188594856503,18.452478035290103,35.0,1.728571
2026-08-18,AMP,562.12,577.3,645.0,489.0,13.559567344339488,12.117467521718563,15.0,1.7
2026-08-18,AMT,172.33,215.952381,260.0,188.0,23.694812248209107,24.832188556904445,25.0,1.18
2026-08-18,AMZN,259.45,329.794194,405.0,230.0,20.868523076428097,20.519972707526758,70.0,1.114286
2026-08-18,ANET,193.18,249.965607,330.0,215.0,60.90547953843244,47.041233523514535,33.0,1.060606
2026-08-18,AON,343.2,404.631579,445.0,339.0,18.923583350334415,17.98517512199603,27.0,1.537037
2026-08-18,AOS,60.86,69.7,84.0,59.0,16.967297666508685,16.297688009871806,16.0,1.78125
2026-08-18,APA,42.365,43.72,57.0,31.0,8.959311424100157,7.421914417697249,30.0,1.85
2026-08-18,APD,303.23,344.111111,365.0,314.0,,22.591430737964885,24.0,1.395833
2026-08-18,APH,159.57,200.5,230.0,175.0,39.94742771310552,30.3169399820724,22.0,1.227273
2026-08-18,APO,133.85,154.315789,173.0,130.0,50.62788410621075,15.265732086801055,23.0,1.326087
2026-08-18,APP,307.26,543.6,860.0,357.0,23.616854468032773,19.369597334779716,37.0,1.243243
2026-08-18,APTV,48.6,66.611111,78.0,55.0,28.731894767957435,8.453866156512374,23.0,1.217391
2026-08-18,ARE,45.84,52.071429,60.0,46.0,,28.5127822354917,17.0,2.029412
2026-08-18,ARES,140.31,149.555556,168.0,122.0,63.97793078291004,23.923289973258296,21.0,1.428571
2026-08-18,ARM,253.32,290.52,480.0,130.0,259.86869101354125,114.09659565881641,44.0,1.386364
2026-08-18,ASML,1802.98,2373.233077,2859.0,2045.0,56.130880109585625,41.32990804004915,42.0,1.214286
2026-08-18,ATO,170.51,188.888889,200.0,173.0,20.2990511791807,20.170730189659988,15.0,1.766667
2026-08-18,AVGO,380.0,536.104712,675.0,400.0,63.25953054769436,32.78743123159859,55.0,1.163636
2026-08-18,AVY,177.71,201.8,225.0,181.0,19.450555464346305,17.46951976269529,13.0,1.384615
2026-08-18,AWK,136.27,141.909091,155.0,128.0,23.590817810400946,22.406383426872765,17.0,1.852941
2026-08-18,AXON,619.85,725.0,830.0,600.0,256.7091857864657,80.35907939622244,23.0,1.195652
2026-08-18,AXP,338.52,378.666667,450.0,315.0,20.538769566800145,19.18846597023169,32.0,1.578125
2026-08-18,AZO,3073.2,3961.909091,4800.0,3200.0,21.129070072032167,20.3385877177736,31.0,1.209677
2026-08-18,BA,223.06,274.923077,305.0,230.0,101.58484379269514,,32.0,1.25
2026-08-18,BAC,64.23,68.227273,75.0,61.0,14.781828224247446,13.82827491463091,27.0,1.259259
2026-08-18,BALL,61.67,73.307692,79.0,65.0,17.542312615559666,15.330286002929334,17.0,1.323529
2026-08-18,BAX,25.94,27.6,32.0,23.0,,12.631021281858757,16.0,1.875
2026-08-18,BBY,87.27,82.210526,95.0,62.0,16.145563531414194,13.225582796285561,28.0,1.946429
2026-08-18,BDX,180.77,191.636364,210.0,170.0,54.52434095433432,14.266864152414337,15.0,1.566667
