date,ticker,current_price,avg_target,max_target,min_target,pe_ttm,pe_fwd,analysts,rating
2026-09-09,A,146.85,176.166667,190.0,155.0,28.912602626449566,23.67608599231821,25.0,1.4
2026-09-09,AAPL,316.22,334.008798,400.0,245.0,36.25004298831865,35.804896264648704,46.0,1.565217
2026-09-09,ABBV,248.78,279.153846,303.0,230.0,70.34042071929427,17.731108080932195,32.0,1.3125
2026-09-09,ABNB,174.54,182.526316,220.0,125.0,39.672690078418,33.010322392493755,47.0,1.56383
2026-09-09,ABT,105.52,120.75,135.0,103.0,34.10692352446829,19.126527453146625,28.0,1.285714
2026-09-09,ACGL,95.71,111.525,134.0,95.0,7.478921334969095,10.190899146939435,23.0,1.565217
2026-09-09,ACN,179.03,181.181818,275.0,130.0,14.297465220655177,12.916509265573472,29.0,1.534483
2026-09-09,ADBE,257.26,261.413793,380.0,190.0,14.714108408307071,10.533893044502278,40.0,1.825
2026-09-09,ADI,363.2,477.607143,675.0,405.0,43.100583851521336,28.224736354773743,35.0,1.214286
2026-09-09,ADM,84.5,83.777778,95.0,77.0,23.13040621920508,15.93443385899365,13.0,1.961538
2026-09-09,ADP,267.96,289.357143,322.0,225.0,24.48711036379753,21.860478814319475,20.0,1.9
2026-09-09,ADSK,212.21,315.419355,375.0,265.0,27.489054120573073,16.848705358691795,38.0,1.197368
2026-09-09,AEE,106.73,121.285714,136.0,113.0,18.787516062595714,19.802454146177105,19.0,1.447368
2026-09-09,AEP,125.42,142.555556,153.0,129.0,21.734308390808582,19.65465353932639,25.0,1.54
2026-09-09,AES,14.83,15.0,15.0,15.0,5.542267733014425,6.4791655289170444,8.0,2.0
2026-09-09,AFL,115.16,118.533333,138.0,99.0,12.341260060227405,16.427435129034393,18.0,2.138889
2026-09-09,AIG,74.68,88.7,101.0,81.0,13.681664956763887,9.287821350472607,27.0,1.685185
2026-09-09,AIZ,281.01,330.0,355.0,320.0,13.335263160392355,12.711289394548002,10.0,1.3
2026-09-09,AJG,251.45,295.0,388.0,265.0,41.60461961017902,18.975360707306663,27.0,1.333333
2026-09-09,AKAM,105.61,156.142857,195.0,93.0,38.097471231196565,15.725527380673013,28.0,1.446429
2026-09-09,ALAB,288.85,420.469047,500.0,310.0,142.22058099458394,72.32063743312187,24.0,1.333333
2026-09-09,ALB,129.57,176.0,225.0,140.0,,11.267979458309084,24.0,1.395833
2026-09-09,ALGN,153.49,209.571429,240.0,170.0,26.62676728250499,13.593419399896897,20.0,1.525
2026-09-09,ALL,253.46,276.272727,334.0,224.0,5.061648021152441,7.173264333092592,29.0,1.827586
2026-09-09,ALLE,156.05,175.1,200.0,160.0,20.472285995408335,17.435576912011285,14.0,1.607143
2026-09-09,ALNY,260.1,374.248,536.0,256.0,43.9142987387935,38.971721902826914,32.0,1.3125
2026-09-09,AMAT,472.79,667.606061,900.0,515.0,40.76759907563895,36.89657930727705,40.0,1.2375
2026-09-09,AMCR,44.34,49.61696,56.88639,44.0,18.597433101249898,,23.0,1.543478
2026-09-09,AMD,505.74,628.221277,1250.0,365.0,129.79340433722572,66.28047831926945,56.0,1.258929
2026-09-09,AME,237.76,281.352941,316.0,245.0,34.753120706288186,28.52173078537925,23.0,1.369565
2026-09-09,AMGN,393.17,396.464286,530.0,225.0,24.423530873400424,17.037849576116486,36.0,1.75
2026-09-09,AMP,556.67,582.9,645.0,489.0,13.428101390403226,11.978134970796262,15.0,1.7
2026-09-09,AMT,175.73,215.727273,260.0,188.0,24.162301145347797,25.212899282552193,26.0,1.153846
2026-09-09,AMZN,256.97,330.761935,405.0,230.0,20.669047504142338,20.21137271770642,70.0,1.107143
2026-09-09,ANET,194.96,248.85577,330.0,215.0,61.46667507409042,47.47723608260201,34.0,1.044118
2026-09-09,AON,315.79,391.941176,433.0,339.0,17.412233060029447,16.80119129432379,25.0,1.56
2026-09-09,AOS,58.82,69.7,84.0,59.0,16.39856143187711,15.74348346385543,16.0,1.8125
2026-09-09,APA,43.55,44.96,57.0,36.0,9.209914139491604,7.356377912082584,31.0,1.83871
2026-09-09,APD,297.71,346.157895,373.0,314.0,,22.163988800302914,25.0,1.38
2026-09-09,APH,81.76,100.25,115.0,87.5,40.9352626045161,31.064585157085887,22.0,1.227273
2026-09-09,APO,131.81,154.473684,173.0,130.0,49.856267493758985,15.033736658570964,23.0,1.326087
2026-09-09,APP,312.01,506.032258,790.0,325.0,23.98195262178906,19.77373362960028,38.0,1.236842
2026-09-09,APTV,45.73,66.611111,78.0,55.0,43.37886549041927,7.9548571856992085,22.0,1.227273
2026-09-09,ARE,50.77,53.0,60.0,47.0,,33.48807634516267,17.0,2.029412
2026-09-09,ARES,138.62,150.555556,168.0,122.0,63.20733208700015,23.630663402491635,21.0,1.428571
2026-09-09,ARM,261.53,297.634286,480.0,130.0,268.29093147312267,117.28702066391637,44.0,1.420455
2026-09-09,ASML,1764.85,2345.024286,2859.0,1628.31,54.94380623268266,40.29225669969923,42.0,1.202381
2026-09-09,ATO,168.07,188.222222,200.0,173.0,20.00857153061346,19.88208681588267,15.0,1.766667
2026-09-09,AVGO,368.56,538.466414,715.0,350.0,47.039603834028924,31.73672092575884,55.0,1.127273
2026-09-09,AVY,170.7,201.8,225.0,181.0,18.683303234280086,16.780412039232935,14.0,1.428571
2026-09-09,AWK,140.38,142.454545,156.0,128.0,24.30233363340489,23.080471895193153,17.0,1.852941
2026-09-09,AXON,505.43,725.0,830.0,600.0,209.32245506502113,65.52535210007697,24.0,1.25
