date,ticker,current_price,avg_target,max_target,min_target,pe_ttm,pe_fwd,analysts,rating
2026-09-04,A,149.98,176.166667,190.0,155.0,29.52885353704396,24.180724393107834,25.0,1.4
2026-09-04,AAPL,328.21,333.185,400.0,245.0,37.624522829663086,37.176616054621,46.0,1.565217
2026-09-04,ABBV,260.21,278.923077,303.0,230.0,73.57215562090025,18.54574979395195,32.0,1.3125
2026-09-04,ABNB,185.25,181.378378,220.0,125.0,42.107057620184115,35.07615264687204,47.0,1.574468
2026-09-04,ABT,108.79,120.75,135.0,103.0,35.16387613937553,19.719039485749782,28.0,1.285714
2026-09-04,ACGL,99.83,111.525,134.0,95.0,7.800864244801637,10.629583761769553,23.0,1.565217
2026-09-04,ACN,193.12,181.181818,275.0,130.0,15.422702806305802,13.933063002667424,29.0,1.534483
2026-09-04,ADBE,285.75,260.896552,380.0,190.0,16.343607547515145,11.700800998140771,40.0,1.825
2026-09-04,ADI,356.5,477.607143,675.0,405.0,42.30550149522951,27.70386195721218,35.0,1.242857
2026-09-04,ADM,84.38,83.777778,95.0,77.0,23.097558305047627,15.91180507718206,13.0,1.961538
2026-09-04,ADP,283.53,289.357143,322.0,225.0,25.90995074431823,23.130696963069116,20.0,1.9
2026-09-04,ADSK,237.52,315.933333,375.0,265.0,30.76763646726599,18.89361918761892,37.0,1.216216
2026-09-04,AEE,106.41,121.285714,136.0,113.0,18.731186959812703,19.74308203592903,19.0,1.447368
2026-09-04,AEP,124.71,142.555556,153.0,129.0,21.61127092503379,19.543388956222245,25.0,1.54
2026-09-04,AES,14.78,15.0,15.0,15.0,5.523581732565961,6.457320736169516,8.0,2.0
2026-09-04,AFL,118.36,118.533333,138.0,99.0,12.68419191323824,16.883911270167687,18.0,2.138889
2026-09-04,AIG,76.86,88.7,101.0,81.0,14.081049391763154,9.558944148330536,27.0,1.685185
2026-09-04,AIZ,287.71,330.0,355.0,320.0,13.653210077493627,13.0143591747817,10.0,1.3
2026-09-04,AJG,266.66,295.0,388.0,265.0,44.12124822131772,20.123164391371628,27.0,1.333333
2026-09-04,AKAM,106.5,157.85,195.0,93.0,38.41852747014899,15.839888915528327,26.0,1.403846
2026-09-04,ALAB,282.82,420.469047,500.0,310.0,139.2516001969473,70.81087996827256,24.0,1.333333
2026-09-04,ALB,132.16,176.0,225.0,140.0,,11.493217297292032,24.0,1.395833
2026-09-04,ALGN,159.855,209.571429,240.0,170.0,27.730939370283632,14.157118106524974,20.0,1.525
2026-09-04,ALL,263.11,276.272727,334.0,224.0,5.254360494142739,7.446372519056229,29.0,1.827586
2026-09-04,ALLE,155.56,175.1,200.0,160.0,20.408002623811086,17.380828865315447,14.0,1.607143
2026-09-04,ALNY,264.5,373.048,536.0,230.0,44.657178071552785,39.37193648748441,32.0,1.3125
2026-09-04,AMAT,435.91,667.606061,900.0,515.0,37.58752112578898,34.01846038586928,40.0,1.2375
2026-09-04,AMCR,45.89,49.625293,56.88639,44.0,19.24754634678299,,23.0,1.543478
2026-09-04,AMD,456.16,625.348936,1250.0,365.0,117.06916463492878,59.78276325692867,56.0,1.258929
2026-09-04,AME,234.2,281.647059,316.0,245.0,34.23275937673576,28.130398691347903,23.0,1.369565
2026-09-04,AMGN,444.12,396.214286,530.0,230.0,27.588520313082373,19.245802201150873,36.0,1.722222
2026-09-04,AMP,565.08,582.9,645.0,489.0,13.630969036752576,12.15909696821735,15.0,1.7
2026-09-04,AMT,177.75,215.727273,260.0,188.0,24.440044548941962,25.50271921398539,26.0,1.153846
2026-09-04,AMZN,258.9,330.761935,405.0,230.0,20.824284542251817,20.36317234157369,70.0,1.107143
2026-09-04,ANET,191.44,248.85577,330.0,215.0,60.35689513840721,46.62011473847294,34.0,1.044118
2026-09-04,AON,327.0,391.941176,433.0,339.0,18.03033728309835,17.370300165161275,25.0,1.56
2026-09-04,AOS,60.53,69.7,84.0,59.0,16.875296216788872,16.20117398958125,16.0,1.8125
2026-09-04,APA,44.18,44.48,57.0,31.0,9.343145962864272,7.523030981162964,31.0,1.83871
2026-09-04,APD,304.22,346.157895,373.0,314.0,,22.648646914205614,25.0,1.38
2026-09-04,APH,82.07,100.28125,115.0,87.5,41.09047213738547,31.188685275497516,22.0,1.227273
2026-09-04,APO,134.49,154.473684,173.0,130.0,50.869959906195625,15.339407049626045,23.0,1.326087
2026-09-04,APP,313.58,512.129032,790.0,325.0,24.10262716945166,19.847467295952523,38.0,1.236842
2026-09-04,APTV,46.53,66.611111,78.0,55.0,44.137734775184974,8.093794079475735,22.0,1.227273
2026-09-04,ARE,52.69,53.0,60.0,47.0,,34.75451531665591,17.0,2.029412
2026-09-04,ARES,141.52,150.555556,168.0,122.0,64.52966121015915,24.125032858253842,21.0,1.428571
2026-09-04,ARM,242.59,297.577143,480.0,130.0,248.86130488305292,108.87092250144171,44.0,1.420455
2026-09-04,ASML,1646.19,2345.024286,2859.0,1628.31,51.24964976183805,37.65497603169131,42.0,1.202381
2026-09-04,ATO,169.12,188.222222,200.0,173.0,20.133573018726413,20.006298103778647,15.0,1.766667
2026-09-04,AVGO,357.16,538.331697,715.0,350.0,45.5846128319996,30.798289313521344,56.0,1.133929
2026-09-04,AVY,173.03,201.8,225.0,181.0,18.93832430361736,17.00945925687449,14.0,1.428571
2026-09-04,AWK,140.89,142.454545,156.0,128.0,24.390623918011215,23.164323160804695,17.0,1.852941
2026-09-04,AXON,538.15,725.0,830.0,600.0,222.87335376459868,69.76726397850626,23.0,1.217391
2026-09-04,AXP,329.82,378.666667,450.0,315.0,20.010921004732435,18.69450546934165,33.0,1.590909
2026-09-04,AZO,2968.04,3952.818182,4800.0,3200.0,20.40606701047584,19.642633700982934,31.0,1.209677
2026-09-04,BA,210.51,274.937579,305.0,230.0,95.86938701156753,,32.0,1.25
2026-09-04,BAC,63.04,68.227273,75.0,61.0,14.50796280953696,13.578109778069845,27.0,1.259259
2026-09-04,BALL,62.93,73.307692,79.0,65.0,17.900725359123882,15.643504105145825,18.0,1.388889
2026-09-04,BAX,25.57,27.6,32.0,23.0,,12.45085636766108,15.0,1.866667
2026-09-04,BBY,87.49,86.3,100.0,70.0,14.562735111022338,12.91592367012415,29.0,1.948276
2026-09-04,BDX,187.62,193.0,210.0,170.0,56.59045665681366,14.807484938186525,17.0,1.617647
2026-09-04,BEN,33.55,35.090909,41.0,26.0,22.872920643577853,11.601790583357394,14.0,1.964286
2026-09-04,BF.B,27.51,27.693333,35.0,20.0,17.732370761892486,16.12725464999578,19.0,2.131579
2026-09-04,BG,120.12,144.2,150.0,135.0,23.293063662277724,12.621652312146535,11.0,1.090909
2026-09-04,BIIB,224.51,238.931034,300.0,165.0,39.760209683703465,17.97733915201986,36.0,1.430556
2026-09-04,BKNG,195.13,239.235294,301.0,188.0,21.581834671621653,18.667334288782982,40.0,1.25
2026-09-04,BKR,63.64,72.090909,85.0,51.0,20.44987146529563,24.21360017501974,28.0,1.321429
2026-09-04,BLDR,64.18,81.045455,100.0,61.0,69.79880369766178,20.63360403284402,27.0,1.62963
2026-09-04,BLK,1126.15,1331.6875,1488.0,1190.0,28.014517846303875,20.019628711306556,20.0,1.175
2026-09-04,BMY,68.09,66.043478,80.0,40.0,14.999779706569152,9.82650992933543,31.0,1.725806
2026-09-04,BNY,164.33,169.928571,184.0,151.0,19.131720492700307,17.802665903989325,18.0,1.472222
2026-09-04,BR,178.91,208.142857,240.0,176.0,18.58959705741776,16.950029293773728,12.0,1.5
2026-09-04,BRK.B,508.13,541.081667,604.0,490.245,12.77623423808506,22.91320839390102,7.0,1.857143
2026-09-04,BRO,72.56,76.6875,90.0,60.0,22.944599038704784,16.158157542481412,22.0,1.886364
2026-09-04,BSX,46.95,61.407407,85.0,44.0,19.03815741454118,14.212818721324618,33.0,1.227273
2026-09-04,BX,137.68,143.428571,184.0,119.0,30.885882854386793,23.16283771006884,26.0,1.519231
2026-09-04,BXP,68.23,75.736842,88.0,60.0,36.659144637868046,32.13318576777263,23.0,1.543478
2026-09-04,C,138.14,155.545455,176.0,135.0,14.911646282883018,12.337082238075679,26.0,1.269231
2026-09-04,CAH,248.61,273.3125,292.0,250.0,34.34978445893667,19.8186246284257,21.0,1.238095
2026-09-04,CARR,59.08,77.856,90.0,60.0,41.63202029455288,20.40332130706964,27.0,1.444444
2026-09-04,CASY,758.42,948.388889,1069.0,795.0,39.569876764788745,35.44714217523335,22.0,1.363636
2026-09-04,CAT,800.14,991.211667,1225.0,575.0,34.41788040158638,29.364415315311117,31.0,1.564516
2026-09-04,CB,348.25,368.521739,425.0,306.0,12.324336184534152,12.574913716954201,30.0,1.7
2026-09-04,CBOE,298.5,313.785714,356.0,258.0,23.250741920659276,21.256527836972044,21.0,1.952381
2026-09-04,CBRE,148.74,186.454545,200.0,174.0,34.105292121434466,18.985545890607057,16.0,1.21875
2026-09-04,CCI,77.26,94.368421,120.0,81.0,17.029624404866865,40.249184440871836,23.0,1.5
2026-09-04,CCL,23.48,34.67749,43.0,19.914752,10.574671230408935,10.486042354143304,32.0,1.25
2026-09-04,CDNS,304.875,410.772727,470.0,300.0,60.65715649994031,37.44997457271099,27.0,1.222222
2026-09-04,CDW,153.92,155.888889,171.0,123.0,18.500889465839702,14.082816329040172,13.0,1.423077
2026-09-04,CEG,285.05,349.894737,441.0,290.0,27.761005064277366,23.666160105952663,24.0,1.208333
2026-09-04,CF,137.81,124.206667,195.72,98.0,10.221549735579242,9.176201377568825,23.0,1.978261
2026-09-04,CFG,70.83,80.555556,90.0,70.0,15.397156645363244,13.335670480345842,20.0,1.225
2026-09-04,CHD,98.59,107.117647,115.0,86.0,31.722384890118732,26.08315603277816,23.0,1.673913
2026-09-04,CHRW,146.685,202.541667,237.0,91.0,27.992252204114347,23.538335706396392,28.0,1.410714
2026-09-04,CHTR,151.38,214.4375,700.0,101.0,3.932867423553558,3.681358549220807,24.0,1.979167
2026-09-04,CI,286.26,341.173913,400.0,297.0,11.838562796987631,9.385355599438688,27.0,1.388889
2026-09-04,CIEN,317.46,556.523738,720.0,375.0,105.66854175681522,47.15221896595745,23.0,1.413043
2026-09-04,CINF,174.72,191.666667,200.0,177.0,8.238439449450441,20.874901133352292,11.0,1.818182
2026-09-04,CL,90.09,99.526316,110.0,87.0,35.63827683057083,23.29570181501677,24.0,1.479167
2026-09-04,CLX,94.29,98.375,117.0,77.0,19.59598478708149,16.24087129199929,22.0,2.113636
2026-09-04,CMCSA,26.65,31.1,52.0,21.0,8.629622433780195,7.599141710448462,29.0,1.741379
2026-09-04,CME,282.05,283.866667,330.0,230.0,23.919367012390072,23.01747181573618,19.0,1.736842
2026-09-04,CMG,37.57,44.046875,53.0,36.0,34.6554745872152,32.69336029788638,39.0,1.358974
2026-09-04,CMI,545.5,781.632353,894.0,675.0,27.87586425399486,18.464263408236977,25.0,1.38
2026-09-04,CMS,68.59,80.636364,87.0,76.0,20.611214616263,17.714789563589612,18.0,1.611111
2026-09-04,CNC,68.02,71.666667,85.0,56.0,,14.165261663745593,25.0,1.68
2026-09-04,CNP,39.98,45.928571,50.0,39.0,23.56477661204762,20.907155079005825,21.0,1.619048
2026-09-04,COF,220.5,259.454545,300.0,230.0,77.72842639593908,10.789969116221277,26.0,1.25
2026-09-04,COHR,264.41,415.563617,500.0,280.0,64.29735184689834,28.00221891188171,27.0,1.259259
2026-09-04,COIN,192.7,198.032258,330.0,85.0,,,40.0,1.4875
2026-09-04,COO,70.64,81.076923,92.0,66.0,59.66216216216217,15.255180909082664,18.0,1.472222
2026-09-04,COP,135.72,145.88,189.0,126.0,17.981160322738774,13.238894842966632,32.0,1.390625
2026-09-04,COR,337.22,368.923077,430.0,330.0,25.070814158370943,18.864964847905487,19.0,1.421053
2026-09-04,COST,925.41,1086.0,1315.0,781.0,46.545584403826616,45.07641231485577,41.0,1.52439
2026-09-04,CPAY,419.68,459.0625,536.0,390.0,25.510290917490305,15.325273712682304,20.0,1.3
2026-09-04,CPRT,33.58,40.125,55.0,25.0,20.920814902498286,21.212980727015214,15.0,1.5
2026-09-04,CPT,105.6,117.375,132.0,105.0,34.949528379943736,98.15494725101082,25.0,1.84
2026-09-04,CRH,92.04,139.683333,165.0,120.0,16.230800430281977,15.62112293538619,24.0,1.166667
2026-09-04,CRL,293.35,291.461538,318.0,219.0,,25.915029798529748,19.0,1.447368
2026-09-04,CRM,264.43,271.634615,400.0,160.0,24.10043747721473,16.039251675468858,60.0,1.35
2026-09-04,CRWD,214.97,234.925532,300.0,119.0,6021.56862745098,171.57314625259892,55.0,1.336364
2026-09-04,CRWV,84.56,144.657143,317.0,39.0,,,42.0,1.392857
2026-09-04,CSCO,108.61,140.045455,170.0,115.0,32.62639310282676,21.213520401386916,31.0,1.419355
2026-09-04,CSGP,31.68,36.473684,52.0,25.0,174.35332966428177,23.213655022224437,24.0,1.541667
2026-09-04,CSX,48.99,53.783652,60.0,32.0,28.29175329175329,24.393972363456744,28.0,1.5
2026-09-04,CTAS,201.05,217.4,250.0,175.0,40.96122893873643,36.55093688023164,22.0,1.636364
2026-09-04,CTSH,64.64,63.26087,82.0,42.0,13.872137691267678,11.237701375471005,32.0,1.578125
2026-09-04,CTVA,88.62,91.45,103.0,78.0,58.58786195953987,23.59896773822455,24.0,1.4375
2026-09-04,CVNA,73.43,82.975,120.0,60.0,34.06160126171259,45.34667075896235,26.0,1.442308
2026-09-04,CVS,97.2,114.041667,125.0,101.0,25.660656300324717,12.182615908440873,30.0,1.25
2026-09-04,CVX,211.32,222.041667,243.0,175.0,20.2596207313098,13.218531690854249,28.0,1.321429
2026-09-04,D,66.79,71.7,80.0,66.0,23.227264823508957,18.622254304880236,16.0,1.875
2026-09-04,DAL,78.75,107.586957,125.0,95.0,13.082916618211419,12.115446124572633,28.0,1.214286
2026-09-04,DASH,222.0,261.307692,350.0,220.0,116.57214870825456,84.86384513495071,46.0,1.23913
2026-09-04,DD,131.13,169.4375,186.0,156.0,311.4726840855107,18.078495661809015,21.0,1.214286
2026-09-04,DDOG,214.76,287.697674,330.0,158.0,438.73340143003065,84.90688747623409,49.0,1.183673
2026-09-04,DE,694.41,692.095238,813.0,500.0,38.59655948642415,38.30911179363558,26.0,1.5
2026-09-04,DECK,84.5,122.15,184.0,85.0,11.991258443548844,11.215400324091886,29.0,1.62069
2026-09-04,DELL,516.39,576.76,735.0,465.0,29.975097664753036,20.378598600092605,33.0,1.318182
2026-09-04,DG,131.26,140.0,176.0,90.0,17.058938202612254,16.754908846198717,34.0,1.75
2026-09-04,DGX,239.4,248.857143,265.0,232.0,25.39460285132383,21.390590302557126,20.0,1.6
2026-09-04,DHI,144.41,164.0,206.0,125.0,13.738417337367048,13.78626017453877,22.0,1.795455
2026-09-04,DHR,211.03,228.272727,310.0,195.0,37.46915005060279,24.817213688875423,29.0,1.206897
2026-09-04,DIS,107.16,127.456,144.0,88.0,22.10304855410255,15.50706855192256,35.0,1.214286
2026-09-04,DLR,187.79,223.548387,250.0,197.0,91.34643447806206,69.3418743833488,35.0,1.2
2026-09-04,DLTR,131.04,136.5,170.0,98.0,16.004494546698094,16.77596305601103,31.0,1.806452
2026-09-04,DOC,21.03,23.029412,29.0,17.0,60.120068610634654,46.91484164288949,22.0,1.681818
2026-09-04,DOV,191.07,251.8125,288.0,215.0,22.999699067108036,17.86725880696796,21.0,1.357143
2026-09-04,DOW,30.36,35.235294,42.0,29.0,,12.256257513820586,22.0,1.659091
2026-09-04,DPZ,347.03,378.740741,450.0,270.0,19.67513323506066,18.31527833465074,33.0,1.545455
2026-09-04,DRI,218.04,234.166667,276.0,200.0,20.987785039802098,19.330039141467537,30.0,1.516667
2026-09-04,DTE,137.07,156.846154,168.0,143.0,21.656765467989633,17.769210276766437,20.0,1.475
2026-09-04,DUK,121.4,137.647059,147.0,129.0,18.213460557505925,18.089220984867193,23.0,1.5
2026-09-04,DVA,181.66,227.333333,270.0,170.0,15.320519848532127,12.236839907160068,10.0,1.6
2026-09-04,DVN,48.79,60.285714,68.0,44.0,11.553671647446068,9.460587510434472,34.0,1.176471
2026-09-04,DXCM,89.71,94.75,115.0,82.0,35.41091023920423,33.63039999220251,31.0,1.225806
2026-09-04,EBAY,105.86,117.481481,145.0,80.0,21.915823033766017,17.24301658642675,35.0,1.771429
2026-09-04,ECHO,89.79,126.6,165.0,103.0,,4.713728036003874,6.0,1.333333
2026-09-04,ECL,278.97,326.142857,360.0,295.0,37.42453918596228,34.20710620535815,28.0,1.267857
2026-09-04,ED,108.75,110.7,130.0,94.0,17.859488931222494,17.815033267014993,19.0,2.210526
2026-09-04,EFX,189.09,209.954545,245.0,179.0,33.227314261615234,22.085567118679702,29.0,1.396552
2026-09-04,EG,386.25,404.8125,480.0,350.0,8.174447470841825,7.213821266927804,19.0,1.763158
2026-09-04,EIX,56.3,67.230769,86.0,50.0,5.79969919854956,9.177974621514508,18.0,2.027778
2026-09-04,EL,100.86,108.443077,127.0,90.0,202.6929260450161,30.36289164547847,31.0,1.548387
2026-09-04,ELV,414.78,445.571429,492.0,393.0,18.43540408282998,15.278296840091064,26.0,1.442308
2026-09-04,EME,741.32,1033.285714,1200.0,885.0,23.002715072531224,22.49867494179577,12.0,1.333333
2026-09-04,EMR,150.21,175.892308,205.0,135.0,32.82346000043704,22.899304041656276,33.0,1.454545
2026-09-04,EOG,145.96,161.857143,193.0,138.0,11.354425160833612,8.815734479451294,37.0,1.621622
2026-09-04,EQIX,1040.83,1235.066667,1400.0,1060.0,66.98394310905171,60.38122847660949,35.0,1.2
2026-09-04,EQT,55.61,67.692308,81.0,52.0,12.89896084616812,13.431556065454984,31.0,1.258065
2026-09-04,ES,71.47,73.636364,85.0,52.0,18.510269094299552,15.38100980084745,17.0,1.911765
2026-09-04,ESS,278.65,303.989583,352.0,239.0,43.368299819460866,49.30525856109331,27.0,1.722222
2026-09-04,ETN,397.12,482.124762,534.0,381.62,40.40576701972874,29.319637054315603,27.0,1.37037
2026-09-04,ETR,107.78,124.710526,137.0,105.0,27.558169266172335,24.49729184234272,25.0,1.34
2026-09-04,EVRG,81.93,92.4,103.0,85.0,20.755959769969348,19.25208029619019,14.0,1.464286
2026-09-04,EW,89.78,102.173913,110.0,85.0,53.27557559933539,29.917721268007533,29.0,1.258621
2026-09-04,EXC,44.53,49.125,58.0,41.0,16.314343286316177,15.585046475147575,23.0,1.934783
2026-09-04,EXE,99.05,125.074074,160.0,93.0,8.54962754525131,10.956757808528971,32.0,1.234375
2026-09-04,EXPD,187.13,181.0,220.0,100.0,27.228018100600927,24.292615346109727,18.0,2.111111
2026-09-04,EXPE,303.14,345.911765,430.0,245.0,18.906664171890103,14.521559778584777,41.0,1.646341
2026-09-04,EXR,140.98,158.526316,178.0,140.0,31.56457101916532,30.523476099542297,22.0,1.659091
2026-09-04,F,14.41,15.84375,20.0,11.0,,7.788751335060083,23.0,1.73913
2026-09-04,FANG,202.94,234.0,283.0,205.0,39.31802770512448,9.910362833844177,36.0,1.277778
2026-09-04,FAST,49.23,49.25,59.0,42.0,41.89430686750063,38.87980666714052,21.0,1.97619
2026-09-04,FCX,72.56,74.0,83.0,50.0,35.82856014220818,24.623838291697464,26.0,1.307692
2026-09-04,FDS,312.96,265.5625,389.0,210.0,20.6254324974462,17.544336645413626,20.0,2.125
2026-09-04,FDX,324.31,368.127273,479.0,269.8,17.495279710848575,18.271537664461306,30.0,1.483333
2026-09-04,FDXF,127.19,175.0,200.0,150.0,,29.58503493611386,13.0,1.461538
2026-09-04,FE,47.04,53.636364,56.0,51.0,25.102726933134107,17.22806196388919,18.0,1.555556
2026-09-04,FERG,223.23,288.941176,325.0,250.0,19.981918436034228,19.647753961500506,22.0,1.477273
2026-09-04,FFIV,392.15,440.111111,515.0,300.0,31.239295472831408,22.624365209582162,16.0,1.6875
2026-09-04,FICO,1118.93,1443.315789,1750.0,696.0,32.33032739754922,26.059172508261206,26.0,1.5
2026-09-04,FIS,42.28,49.304348,60.0,37.0,6.492030832539999,6.817066723249826,32.0,1.578125
2026-09-04,FISV,52.73,57.84,85.0,40.0,10.11451479868797,7.2489738639642685,37.0,1.891892
2026-09-04,FITB,54.97,63.05,70.0,55.0,18.709370001021068,17.962731498500926,23.0,1.369565
2026-09-04,FIX,1580.19,2197.0,2500.0,1910.0,38.877366498136325,32.24401392480082,12.0,1.125
2026-09-04,FLEX,107.89,157.5,180.0,142.0,41.659587612943085,22.96286758093884,14.0,1.214286
2026-09-04,FOX,60.47,76.466667,112.0,54.0,15.769983048637371,10.156214572076875,21.0,1.595238
2026-09-04,FOXA,67.71,76.5625,112.0,54.0,17.65810405528752,11.379093726020463,22.0,1.568182
2026-09-04,FRT,117.16,132.705882,149.0,118.0,23.654350898445383,27.534665099882492,19.0,1.394737
2026-09-04,FSLR,207.42,280.471333,402.0,150.0,12.786812482276499,11.90481315004903,39.0,1.397436
2026-09-04,FTNT,156.36,166.484848,220.0,102.0,55.09513742071882,45.32490530497928,44.0,1.943182
2026-09-04,FTV,57.57,64.307692,72.0,51.0,33.98866454126816,19.07942202972307,18.0,1.944444
2026-09-04,GD,365.87,424.5,465.0,319.0,22.30615405250515,21.551983121746467,27.0,1.518519
2026-09-04,GDDY,103.63,104.533333,170.0,76.0,15.365340134037128,14.000525543224578,20.0,1.675
2026-09-04,GE,333.48,407.8,455.0,350.0,39.306467391944935,42.114659015609625,25.0,1.26
2026-09-04,GEHC,69.72,82.176471,96.0,70.0,16.021693170328152,14.155517403246266,21.0,1.309524
